placeDcid,placeName,Date:Count_Person,Value:Count_Person,Source:Count_Person
zip/11220,11220,2014,101715,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11220,11220,2015,102325,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11220,11220,2016,101006,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11220,11220,2017,100412,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11220,11220,2018,95643,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11220,11220,2019,93170,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11220,11220,2020,90657,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11220,11220,2021,93584,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11220,11220,2022,93008,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11221,11221,2011,77041,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11221,11221,2012,80254,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11221,11221,2013,81321,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11221,11221,2014,83773,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11221,11221,2015,83372,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11221,11221,2016,84034,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11221,11221,2017,84536,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11221,11221,2018,83835,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11221,11221,2019,83322,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11221,11221,2020,85582,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11221,11221,2021,89728,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11221,11221,2022,91236,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11222,11222,2011,33482,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11222,11222,2012,33718,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11222,11222,2013,34186,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11222,11222,2014,34580,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11222,11222,2015,35163,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11222,11222,2016,35695,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11222,11222,2017,36845,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11222,11222,2018,36492,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11222,11222,2019,36872,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11222,11222,2020,36710,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11222,11222,2021,39669,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11222,11222,2022,40137,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11223,11223,2011,73208,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11223,11223,2012,74700,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11223,11223,2013,74606,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11223,11223,2014,76651,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11223,11223,2015,79385,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11223,11223,2016,79730,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11223,11223,2017,80855,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11223,11223,2018,81789,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11223,11223,2019,81388,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11223,11223,2020,80500,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11223,11223,2021,83565,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11223,11223,2022,80113,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11224,11224,2011,45092,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11224,11224,2012,44047,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11224,11224,2013,42535,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11224,11224,2014,42698,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11224,11224,2015,43001,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11224,11224,2016,43444,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11224,11224,2017,45244,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11224,11224,2018,46707,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11224,11224,2019,45795,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11224,11224,2020,45587,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11224,11224,2021,48110,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11224,11224,2022,47893,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11225,11225,2011,58987,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11225,11225,2012,60179,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11225,11225,2013,59182,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11225,11225,2014,59613,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11225,11225,2015,60180,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11225,11225,2016,60323,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11225,11225,2017,59497,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11225,11225,2018,58882,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11225,11225,2019,56859,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11225,11225,2020,56072,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11225,11225,2021,59465,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11225,11225,2022,58476,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11226,11226,2011,99422,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11226,11226,2012,99285,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11226,11226,2013,98325,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11226,11226,2014,98299,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11226,11226,2015,99026,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11226,11226,2016,101787,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11226,11226,2017,102585,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11226,11226,2018,100277,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11226,11226,2019,99558,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11226,11226,2020,96332,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11226,11226,2021,99776,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11226,11226,2022,101053,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11228,11228,2011,42585,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11228,11228,2012,43396,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11228,11228,2013,43929,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11228,11228,2014,46059,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11228,11228,2015,47190,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11228,11228,2016,46164,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11228,11228,2017,44676,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11228,11228,2018,44994,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11228,11228,2019,44348,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11228,11228,2020,43878,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11228,11228,2021,45267,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11228,11228,2022,44196,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11229,11229,2011,77021,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11229,11229,2012,79268,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11229,11229,2013,81030,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11229,11229,2014,81351,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11229,11229,2015,81732,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11229,11229,2016,82914,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11229,11229,2017,85776,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11229,11229,2018,83615,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11229,11229,2019,83119,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11229,11229,2020,81909,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11229,11229,2021,85538,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11229,11229,2022,81109,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11230,11230,2011,85757,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11230,11230,2012,84707,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11230,11230,2013,84219,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11230,11230,2014,87064,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11230,11230,2015,88589,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11230,11230,2016,88933,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11230,11230,2017,90257,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11230,11230,2018,89075,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11230,11230,2019,86139,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11230,11230,2020,87188,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11230,11230,2021,91789,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11230,11230,2022,90245,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11231,11231,2011,35109,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11231,11231,2012,34393,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11231,11231,2013,34137,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11231,11231,2014,34605,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11231,11231,2015,35263,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11231,11231,2016,36302,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11231,11231,2017,37680,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11231,11231,2018,37845,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11231,11231,2019,37874,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11231,11231,2020,37796,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11231,11231,2021,40311,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11231,11231,2022,38829,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11232,11232,2011,27925,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11232,11232,2012,28703,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11232,11232,2013,28824,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11232,11232,2014,29452,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11232,11232,2015,29216,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11232,11232,2016,29387,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11232,11232,2017,28992,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11232,11232,2018,27602,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11232,11232,2019,26430,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11232,11232,2020,26501,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11232,11232,2021,28501,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11232,11232,2022,28137,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11233,11233,2011,66315,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11233,11233,2012,67661,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11233,11233,2013,68599,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11233,11233,2014,69637,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11233,11233,2015,71589,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11233,11233,2016,72159,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11233,11233,2017,74982,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11233,11233,2018,76819,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11233,11233,2019,79439,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11233,11233,2020,79796,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11233,11233,2021,85633,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11233,11233,2022,83125,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11234,11234,2011,94891,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11234,11234,2012,95390,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11234,11234,2013,94259,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11234,11234,2014,95610,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11234,11234,2015,95912,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11234,11234,2016,95546,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11234,11234,2017,97741,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11234,11234,2018,95666,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11234,11234,2019,93534,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11234,11234,2020,90372,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11234,11234,2021,94254,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11234,11234,2022,89976,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11235,11235,2011,71129,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11235,11235,2012,72447,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11235,11235,2013,74630,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11235,11235,2014,75622,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11235,11235,2015,76668,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11235,11235,2016,78237,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11235,11235,2017,80222,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11235,11235,2018,78128,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11235,11235,2019,78775,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11235,11235,2020,76921,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/11235,11235,2021,84859,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
